id,username,email,first_name,last_name,addresses,age,gender,persona
5151,user5151,cheryl.kaufman@example.com,Cheryl,Kaufman,"[{'first_name': 'Cheryl', 'last_name': 'Kaufman', 'address1': '4002 Brian Mill', 'address2': '', 'country': 'US', 'city': 'Jamesshire', 'state': 'OH', 'zipcode': '45939', 'default': True}]",34,F,isotonic_spirits_waters
5164,user5164,donald.gordon@example.com,Donald,Gordon,"[{'first_name': 'Donald', 'last_name': 'Gordon', 'address1': '756 Evans Loaf Suite 849', 'address2': '', 'country': 'US', 'city': 'Amberport', 'state': 'KY', 'zipcode': '40608', 'default': True}]",34,M,other_waters_sparkling
5269,user5269,tiffany.hernandez@example.com,Tiffany,Hernandez,"[{'first_name': 'Tiffany', 'last_name': 'Hernandez', 'address1': '84548 Meghan Path Apt. 669', 'address2': '', 'country': 'US', 'city': 'South Tracymouth', 'state': 'SC', 'zipcode': '29588', 'default': True}]",34,F,sparkling_waters_other
5272,user5272,kevin.gibbs@example.com,Kevin,Gibbs,"[{'first_name': 'Kevin', 'last_name': 'Gibbs', 'address1': '57703 Lisa Fields Apt. 592', 'address2': '', 'country': 'US', 'city': 'West Sandrabury', 'state': 'OK', 'zipcode': '73179', 'default': True}]",34,M,isotonic_spirits_waters
5273,user5273,edward.brooks@example.com,Edward,Brooks,"[{'first_name': 'Edward', 'last_name': 'Brooks', 'address1': '52285 Blevins Shores Apt. 366', 'address2': '', 'country': 'US', 'city': 'Kimberlyton', 'state': 'NE', 'zipcode': '68073', 'default': True}]",34,M,spirits_beers_sparkling
5280,user5280,valerie.hodges@example.com,Valerie,Hodges,"[{'first_name': 'Valerie', 'last_name': 'Hodges', 'address1': '0765 Jeremy Causeway', 'address2': '', 'country': 'US', 'city': 'Scottshire', 'state': 'GA', 'zipcode': '30445', 'default': True}]",34,F,isotonic_spirits_waters
5310,user5310,richard.thomas@example.com,Richard,Thomas,"[{'first_name': 'Richard', 'last_name': 'Thomas', 'address1': '3512 Bowman Street Apt. 722', 'address2': '', 'country': 'US', 'city': 'Marissahaven', 'state': 'NV', 'zipcode': '89585', 'default': True}]",34,M,energy_isotonic_beers
5314,user5314,jay.johnson@example.com,Jay,Johnson,"[{'first_name': 'Jay', 'last_name': 'Johnson', 'address1': '85784 Hodges Place Apt. 534', 'address2': '', 'country': 'US', 'city': 'Phillipsville', 'state': 'ID', 'zipcode': '83315', 'default': True}]",34,M,isotonic_spirits_waters
5345,user5345,robin.simmons@example.com,Robin,Simmons,"[{'first_name': 'Robin', 'last_name': 'Simmons', 'address1': '773 Parsons Stravenue', 'address2': '', 'country': 'US', 'city': 'Susanport', 'state': 'VT', 'zipcode': '05340', 'default': True}]",34,F,other_waters_sparkling
5431,user5431,diane.gross@example.com,Diane,Gross,"[{'first_name': 'Diane', 'last_name': 'Gross', 'address1': '092 Lisa Green Suite 167', 'address2': '', 'country': 'US', 'city': 'New Abigailfort', 'state': 'NM', 'zipcode': '87147', 'default': True}]",34,F,juices_waters_sparkling
5437,user5437,richard.nelson@example.com,Richard,Nelson,"[{'first_name': 'Richard', 'last_name': 'Nelson', 'address1': '024 Nancy Islands', 'address2': '', 'country': 'US', 'city': 'Port Melissa', 'state': 'NC', 'zipcode': '28712', 'default': True}]",34,M,waters_juices_other
5490,user5490,nathan.reid@example.com,Nathan,Reid,"[{'first_name': 'Nathan', 'last_name': 'Reid', 'address1': '55284 Watkins Run', 'address2': '', 'country': 'US', 'city': 'West Jamie', 'state': 'SC', 'zipcode': '29636', 'default': True}]",34,M,juices_waters_sparkling
5513,user5513,brian.christian@example.com,Brian,Christian,"[{'first_name': 'Brian', 'last_name': 'Christian', 'address1': '72407 Matthew Dam', 'address2': '', 'country': 'US', 'city': 'Port Julie', 'state': 'IL', 'zipcode': '60779', 'default': True}]",34,M,juices_waters_sparkling
5601,user5601,stephanie.ballard@example.com,Stephanie,Ballard,"[{'first_name': 'Stephanie', 'last_name': 'Ballard', 'address1': '509 Charles Plains', 'address2': '', 'country': 'US', 'city': 'South Kayla', 'state': 'CT', 'zipcode': '06360', 'default': True}]",34,F,waters_juices_other
5611,user5611,diana.walker@example.com,Diana,Walker,"[{'first_name': 'Diana', 'last_name': 'Walker', 'address1': '298 Anna Lodge', 'address2': '', 'country': 'US', 'city': 'Gardnermouth', 'state': 'RI', 'zipcode': '02908', 'default': True}]",34,F,sparkling_waters_other
5631,user5631,brittany.morgan@example.com,Brittany,Morgan,"[{'first_name': 'Brittany', 'last_name': 'Morgan', 'address1': '872 Henry Highway', 'address2': '', 'country': 'US', 'city': 'New Michelle', 'state': 'HI', 'zipcode': '96744', 'default': True}]",34,F,sparkling_waters_other
5677,user5677,eric.martinez@example.com,Eric,Martinez,"[{'first_name': 'Eric', 'last_name': 'Martinez', 'address1': '20044 Stephanie Court', 'address2': '', 'country': 'US', 'city': 'Deanberg', 'state': 'MS', 'zipcode': '38926', 'default': True}]",34,M,sparkling_waters_other
5716,user5716,renee.moore@example.com,Renee,Moore,"[{'first_name': 'Renee', 'last_name': 'Moore', 'address1': '5229 Ashley Union', 'address2': '', 'country': 'US', 'city': 'Brianbury', 'state': 'MO', 'zipcode': '65093', 'default': True}]",34,F,juices_waters_sparkling
5734,user5734,mary.long@example.com,Mary,Long,"[{'first_name': 'Mary', 'last_name': 'Long', 'address1': '143 Miranda Springs', 'address2': '', 'country': 'US', 'city': 'Dickersonside', 'state': 'PA', 'zipcode': '18803', 'default': True}]",34,F,isotonic_spirits_waters
5819,user5819,justin.murphy@example.com,Justin,Murphy,"[{'first_name': 'Justin', 'last_name': 'Murphy', 'address1': '180 Collins Glen', 'address2': '', 'country': 'US', 'city': 'North Hailey', 'state': 'DE', 'zipcode': '19915', 'default': True}]",34,M,isotonic_waters_other
5873,user5873,adam.gay@example.com,Adam,Gay,"[{'first_name': 'Adam', 'last_name': 'Gay', 'address1': '22225 Miller Meadow', 'address2': '', 'country': 'US', 'city': 'Kristinshire', 'state': 'ID', 'zipcode': '83514', 'default': True}]",34,M,waters_juices_other
5874,user5874,aaron.miller@example.com,Aaron,Miller,"[{'first_name': 'Aaron', 'last_name': 'Miller', 'address1': '268 Jose Trail Suite 475', 'address2': '', 'country': 'US', 'city': 'North Joshua', 'state': 'CT', 'zipcode': '06376', 'default': True}]",34,M,other_waters_sparkling
5908,user5908,christina.wells@example.com,Christina,Wells,"[{'first_name': 'Christina', 'last_name': 'Wells', 'address1': '175 Clayton Drive', 'address2': '', 'country': 'US', 'city': 'Davidbury', 'state': 'SC', 'zipcode': '29865', 'default': True}]",34,F,energy_isotonic_beers
5949,user5949,shannon.fuller@example.com,Shannon,Fuller,"[{'first_name': 'Shannon', 'last_name': 'Fuller', 'address1': '2608 Amanda Isle Suite 794', 'address2': '', 'country': 'US', 'city': 'Port Frankton', 'state': 'VT', 'zipcode': '05350', 'default': True}]",34,F,isotonic_waters_other
5964,user5964,ashley.mcdowell@example.com,Ashley,Mcdowell,"[{'first_name': 'Ashley', 'last_name': 'Mcdowell', 'address1': '867 Riddle Road Apt. 052', 'address2': '', 'country': 'US', 'city': 'Stevenborough', 'state': 'AR', 'zipcode': '72612', 'default': True}]",34,F,energy_isotonic_beers
5978,user5978,shawna.frederick@example.com,Shawna,Frederick,"[{'first_name': 'Shawna', 'last_name': 'Frederick', 'address1': '666 Wilkerson Lake', 'address2': '', 'country': 'US', 'city': 'Duanefurt', 'state': 'HI', 'zipcode': '96804', 'default': True}]",34,F,sparkling_waters_other
60,user60,lori.garcia@example.com,Lori,Garcia,"[{'first_name': 'Lori', 'last_name': 'Garcia', 'address1': '38556 Anthony Cove', 'address2': '', 'country': 'US', 'city': 'South Nicholas', 'state': 'CA', 'zipcode': '95264', 'default': True}]",35,F,isotonic_waters_other
115,user115,ashley.russo@example.com,Ashley,Russo,"[{'first_name': 'Ashley', 'last_name': 'Russo', 'address1': '7982 Riggs Mills', 'address2': '', 'country': 'US', 'city': 'South James', 'state': 'MO', 'zipcode': '63519', 'default': True}]",35,F,isotonic_spirits_waters
117,user117,joseph.thompson@example.com,Joseph,Thompson,"[{'first_name': 'Joseph', 'last_name': 'Thompson', 'address1': '9884 Warner Mountains Suite 977', 'address2': '', 'country': 'US', 'city': 'Lake Kevinchester', 'state': 'OR', 'zipcode': '97516', 'default': True}]",35,M,energy_isotonic_beers
175,user175,courtney.nguyen@example.com,Courtney,Nguyen,"[{'first_name': 'Courtney', 'last_name': 'Nguyen', 'address1': '876 Samuel Vista Suite 790', 'address2': '', 'country': 'US', 'city': 'North Patricia', 'state': 'VT', 'zipcode': '05425', 'default': True}]",35,F,waters_juices_other
208,user208,stephanie.jones@example.com,Stephanie,Jones,"[{'first_name': 'Stephanie', 'last_name': 'Jones', 'address1': '394 Brandon Parkways', 'address2': '', 'country': 'US', 'city': 'North Brandonport', 'state': 'DC', 'zipcode': '20009', 'default': True}]",35,F,waters_juices_other
220,user220,crystal.kerr@example.com,Crystal,Kerr,"[{'first_name': 'Crystal', 'last_name': 'Kerr', 'address1': '2030 Stacey Vista Suite 272', 'address2': '', 'country': 'US', 'city': 'Markshire', 'state': 'TX', 'zipcode': '73301', 'default': True}]",35,F,energy_isotonic_beers
307,user307,joshua.johnson@example.com,Joshua,Johnson,"[{'first_name': 'Joshua', 'last_name': 'Johnson', 'address1': '774 Tran Cliffs', 'address2': '', 'country': 'US', 'city': 'Saratown', 'state': 'SD', 'zipcode': '57098', 'default': True}]",35,M,other_waters_sparkling
341,user341,tammy.gonzalez@example.com,Tammy,Gonzalez,"[{'first_name': 'Tammy', 'last_name': 'Gonzalez', 'address1': '830 Antonio Forges Apt. 982', 'address2': '', 'country': 'US', 'city': 'Timothyfort', 'state': 'LA', 'zipcode': '71159', 'default': True}]",35,F,sparkling_waters_other
342,user342,monica.lopez@example.com,Monica,Lopez,"[{'first_name': 'Monica', 'last_name': 'Lopez', 'address1': '60745 Jerry Fields', 'address2': '', 'country': 'US', 'city': 'Johnstonstad', 'state': 'IN', 'zipcode': '46376', 'default': True}]",35,F,waters_juices_other
353,user353,andrea.wilcox@example.com,Andrea,Wilcox,"[{'first_name': 'Andrea', 'last_name': 'Wilcox', 'address1': '94615 Dawn Fields', 'address2': '', 'country': 'US', 'city': 'Watersberg', 'state': 'OK', 'zipcode': '73137', 'default': True}]",35,F,sparkling_waters_other
382,user382,bobby.waters@example.com,Bobby,Waters,"[{'first_name': 'Bobby', 'last_name': 'Waters', 'address1': '129 Baker Pine Apt. 589', 'address2': '', 'country': 'US', 'city': 'Yolandafort', 'state': 'NE', 'zipcode': '68040', 'default': True}]",35,M,isotonic_waters_other
385,user385,jessica.green@example.com,Jessica,Green,"[{'first_name': 'Jessica', 'last_name': 'Green', 'address1': '2360 Watkins Squares', 'address2': '', 'country': 'US', 'city': 'Brooksstad', 'state': 'KY', 'zipcode': '40397', 'default': True}]",35,F,energy_isotonic_beers
423,user423,joshua.stafford@example.com,Joshua,Stafford,"[{'first_name': 'Joshua', 'last_name': 'Stafford', 'address1': '1966 Matthew Walk Apt. 239', 'address2': '', 'country': 'US', 'city': 'Lake Elijahtown', 'state': 'CA', 'zipcode': '95970', 'default': True}]",35,M,sparkling_waters_other
483,user483,brandy.johns@example.com,Brandy,Johns,"[{'first_name': 'Brandy', 'last_name': 'Johns', 'address1': '017 Carrie Cliff Apt. 587', 'address2': '', 'country': 'US', 'city': 'Nobleton', 'state': 'OR', 'zipcode': '97498', 'default': True}]",35,F,juices_waters_sparkling
494,user494,patrick.dunlap@example.com,Patrick,Dunlap,"[{'first_name': 'Patrick', 'last_name': 'Dunlap', 'address1': '200 Collins Club Suite 670', 'address2': '', 'country': 'US', 'city': 'Terriland', 'state': 'MT', 'zipcode': '59472', 'default': True}]",35,M,waters_juices_other
550,user550,tamara.hernandez@example.com,Tamara,Hernandez,"[{'first_name': 'Tamara', 'last_name': 'Hernandez', 'address1': '049 Margaret Viaduct', 'address2': '', 'country': 'US', 'city': 'West Melissa', 'state': 'CA', 'zipcode': '95046', 'default': True}]",35,F,isotonic_spirits_waters
576,user576,shannon.wilcox@example.com,Shannon,Wilcox,"[{'first_name': 'Shannon', 'last_name': 'Wilcox', 'address1': '4204 Angela Hollow Suite 843', 'address2': '', 'country': 'US', 'city': 'Davidview', 'state': 'KY', 'zipcode': '42489', 'default': True}]",35,F,other_waters_sparkling
631,user631,christian.alexander@example.com,Christian,Alexander,"[{'first_name': 'Christian', 'last_name': 'Alexander', 'address1': '783 Shepherd Freeway Suite 411', 'address2': '', 'country': 'US', 'city': 'Dayborough', 'state': 'UT', 'zipcode': '84346', 'default': True}]",35,M,other_waters_sparkling
671,user671,nichole.ford@example.com,Nichole,Ford,"[{'first_name': 'Nichole', 'last_name': 'Ford', 'address1': '59892 Ray Greens Apt. 670', 'address2': '', 'country': 'US', 'city': 'South Aaronland', 'state': 'CO', 'zipcode': '80765', 'default': True}]",35,F,isotonic_spirits_waters
690,user690,leslie.ayers@example.com,Leslie,Ayers,"[{'first_name': 'Leslie', 'last_name': 'Ayers', 'address1': '84306 Wright Pass Apt. 131', 'address2': '', 'country': 'US', 'city': 'West Stephen', 'state': 'VT', 'zipcode': '05452', 'default': True}]",35,F,spirits_beers_sparkling
707,user707,lauren.merritt@example.com,Lauren,Merritt,"[{'first_name': 'Lauren', 'last_name': 'Merritt', 'address1': '02653 Vasquez Ridge', 'address2': '', 'country': 'US', 'city': 'North Melissabury', 'state': 'TN', 'zipcode': '38236', 'default': True}]",35,F,juices_waters_sparkling
718,user718,lawrence.miller@example.com,Lawrence,Miller,"[{'first_name': 'Lawrence', 'last_name': 'Miller', 'address1': '98232 Nathaniel Lakes Suite 649', 'address2': '', 'country': 'US', 'city': 'Woodfurt', 'state': 'CT', 'zipcode': '06288', 'default': True}]",35,M,waters_juices_other
725,user725,michelle.kennedy@example.com,Michelle,Kennedy,"[{'first_name': 'Michelle', 'last_name': 'Kennedy', 'address1': '634 Madison Lake Suite 043', 'address2': '', 'country': 'US', 'city': 'North Mark', 'state': 'RI', 'zipcode': '02802', 'default': True}]",35,F,energy_isotonic_beers
762,user762,rebecca.robles@example.com,Rebecca,Robles,"[{'first_name': 'Rebecca', 'last_name': 'Robles', 'address1': '927 Erik Garden', 'address2': '', 'country': 'US', 'city': 'West Coleview', 'state': 'FL', 'zipcode': '33935', 'default': True}]",35,F,isotonic_spirits_waters
794,user794,sandra.stephens@example.com,Sandra,Stephens,"[{'first_name': 'Sandra', 'last_name': 'Stephens', 'address1': '1234 Joyce Port Apt. 250', 'address2': '', 'country': 'US', 'city': 'Scottville', 'state': 'AR', 'zipcode': '72953', 'default': True}]",35,F,spirits_beers_sparkling
833,user833,katrina.cook@example.com,Katrina,Cook,"[{'first_name': 'Katrina', 'last_name': 'Cook', 'address1': '512 Fuller Trace', 'address2': '', 'country': 'US', 'city': 'Armstrongside', 'state': 'LA', 'zipcode': '70304', 'default': True}]",35,F,waters_juices_other
841,user841,todd.ballard@example.com,Todd,Ballard,"[{'first_name': 'Todd', 'last_name': 'Ballard', 'address1': '95496 Reyes Circles', 'address2': '', 'country': 'US', 'city': 'North Christinaview', 'state': 'AK', 'zipcode': '99522', 'default': True}]",35,M,energy_isotonic_beers
890,user890,maria.mata@example.com,Maria,Mata,"[{'first_name': 'Maria', 'last_name': 'Mata', 'address1': '6026 George Lodge Suite 153', 'address2': '', 'country': 'US', 'city': 'Kevinshire', 'state': 'AL', 'zipcode': '36140', 'default': True}]",35,F,waters_juices_other
906,user906,roger.mccoy@example.com,Roger,Mccoy,"[{'first_name': 'Roger', 'last_name': 'Mccoy', 'address1': '901 Torres Stream', 'address2': '', 'country': 'US', 'city': 'Jenniferfort', 'state': 'WI', 'zipcode': '53899', 'default': True}]",35,M,waters_juices_other
921,user921,angela.garcia@example.com,Angela,Garcia,"[{'first_name': 'Angela', 'last_name': 'Garcia', 'address1': '08815 Leach Light Apt. 909', 'address2': '', 'country': 'US', 'city': 'Ronaldview', 'state': 'OK', 'zipcode': '73120', 'default': True}]",35,F,juices_waters_sparkling
941,user941,christopher.galvan@example.com,Christopher,Galvan,"[{'first_name': 'Christopher', 'last_name': 'Galvan', 'address1': '896 Adams Center', 'address2': '', 'country': 'US', 'city': 'Morrisville', 'state': 'IN', 'zipcode': '46042', 'default': True}]",35,M,sparkling_waters_other
1043,user1043,jeffrey.maddox@example.com,Jeffrey,Maddox,"[{'first_name': 'Jeffrey', 'last_name': 'Maddox', 'address1': '9580 Wells Highway', 'address2': '', 'country': 'US', 'city': 'West Alexanderstad', 'state': 'MT', 'zipcode': '59636', 'default': True}]",35,M,sparkling_waters_other
1051,user1051,eric.cannon@example.com,Eric,Cannon,"[{'first_name': 'Eric', 'last_name': 'Cannon', 'address1': '5335 Jordan Circles', 'address2': '', 'country': 'US', 'city': 'West Donaldbury', 'state': 'AZ', 'zipcode': '85771', 'default': True}]",35,M,sparkling_waters_other
1057,user1057,charles.anderson@example.com,Charles,Anderson,"[{'first_name': 'Charles', 'last_name': 'Anderson', 'address1': '220 Hendricks Orchard', 'address2': '', 'country': 'US', 'city': 'New Charles', 'state': 'SC', 'zipcode': '29004', 'default': True}]",35,M,waters_juices_other
1081,user1081,cheryl.dennis@example.com,Cheryl,Dennis,"[{'first_name': 'Cheryl', 'last_name': 'Dennis', 'address1': '6063 Kelly Road', 'address2': '', 'country': 'US', 'city': 'Alejandroshire', 'state': 'LA', 'zipcode': '70969', 'default': True}]",35,F,isotonic_spirits_waters
1289,user1289,laura.snyder@example.com,Laura,Snyder,"[{'first_name': 'Laura', 'last_name': 'Snyder', 'address1': '6829 Torres Vista Suite 514', 'address2': '', 'country': 'US', 'city': 'South Jenniferfort', 'state': 'IA', 'zipcode': '52076', 'default': True}]",35,F,juices_waters_sparkling
1336,user1336,carol.martin@example.com,Carol,Martin,"[{'first_name': 'Carol', 'last_name': 'Martin', 'address1': '45305 Casey Estate Suite 245', 'address2': '', 'country': 'US', 'city': 'Jonesport', 'state': 'AK', 'zipcode': '99836', 'default': True}]",35,F,other_waters_sparkling
1350,user1350,carol.quinn@example.com,Carol,Quinn,"[{'first_name': 'Carol', 'last_name': 'Quinn', 'address1': '03779 Adriana Lodge Suite 655', 'address2': '', 'country': 'US', 'city': 'Lydiafort', 'state': 'NM', 'zipcode': '87699', 'default': True}]",35,F,other_waters_sparkling
1370,user1370,pamela.hayes@example.com,Pamela,Hayes,"[{'first_name': 'Pamela', 'last_name': 'Hayes', 'address1': '849 Tracy Street Suite 774', 'address2': '', 'country': 'US', 'city': 'Cherryshire', 'state': 'MS', 'zipcode': '39012', 'default': True}]",35,F,juices_waters_sparkling
1376,user1376,james.mills@example.com,James,Mills,"[{'first_name': 'James', 'last_name': 'Mills', 'address1': '75022 Miranda Expressway', 'address2': '', 'country': 'US', 'city': 'Alanbury', 'state': 'MD', 'zipcode': '20331', 'default': True}]",35,M,isotonic_waters_other
1447,user1447,marc.henry@example.com,Marc,Henry,"[{'first_name': 'Marc', 'last_name': 'Henry', 'address1': '743 Johnson Shoals', 'address2': '', 'country': 'US', 'city': 'West Barbara', 'state': 'MI', 'zipcode': '48535', 'default': True}]",35,M,waters_juices_other
1462,user1462,brenda.mccann@example.com,Brenda,Mccann,"[{'first_name': 'Brenda', 'last_name': 'Mccann', 'address1': '177 Martinez Track Apt. 768', 'address2': '', 'country': 'US', 'city': 'West Mistymouth', 'state': 'MT', 'zipcode': '59516', 'default': True}]",35,F,spirits_beers_sparkling
1476,user1476,samuel.mccarthy@example.com,Samuel,Mccarthy,"[{'first_name': 'Samuel', 'last_name': 'Mccarthy', 'address1': '65366 Robert Mountain Apt. 958', 'address2': '', 'country': 'US', 'city': 'Kennethville', 'state': 'WY', 'zipcode': '82671', 'default': True}]",35,M,isotonic_spirits_waters
1504,user1504,donna.webb@example.com,Donna,Webb,"[{'first_name': 'Donna', 'last_name': 'Webb', 'address1': '21606 Juarez Village Apt. 304', 'address2': '', 'country': 'US', 'city': 'Savannahchester', 'state': 'OK', 'zipcode': '73058', 'default': True}]",35,F,isotonic_spirits_waters
1506,user1506,charles.nguyen@example.com,Charles,Nguyen,"[{'first_name': 'Charles', 'last_name': 'Nguyen', 'address1': '653 Sarah Roads', 'address2': '', 'country': 'US', 'city': 'West Francisshire', 'state': 'GA', 'zipcode': '30964', 'default': True}]",35,M,isotonic_waters_other
1533,user1533,thomas.davis@example.com,Thomas,Davis,"[{'first_name': 'Thomas', 'last_name': 'Davis', 'address1': '24208 David Ridge', 'address2': '', 'country': 'US', 'city': 'Laurenbury', 'state': 'MA', 'zipcode': '01780', 'default': True}]",35,M,isotonic_spirits_waters
1539,user1539,james.wright@example.com,James,Wright,"[{'first_name': 'James', 'last_name': 'Wright', 'address1': '67408 Gregory Street', 'address2': '', 'country': 'US', 'city': 'Cindyshire', 'state': 'VT', 'zipcode': '05200', 'default': True}]",35,M,juices_waters_sparkling
1599,user1599,mark.rojas@example.com,Mark,Rojas,"[{'first_name': 'Mark', 'last_name': 'Rojas', 'address1': '4384 Williams Skyway Apt. 756', 'address2': '', 'country': 'US', 'city': 'Port Ricky', 'state': 'NE', 'zipcode': '68077', 'default': True}]",35,M,juices_waters_sparkling
1603,user1603,kimberly.adams@example.com,Kimberly,Adams,"[{'first_name': 'Kimberly', 'last_name': 'Adams', 'address1': '897 Elizabeth Summit Suite 926', 'address2': '', 'country': 'US', 'city': 'South Kellyton', 'state': 'MO', 'zipcode': '64191', 'default': True}]",35,F,isotonic_waters_other
1629,user1629,matthew.hardin@example.com,Matthew,Hardin,"[{'first_name': 'Matthew', 'last_name': 'Hardin', 'address1': '53205 Shelby Ranch Apt. 786', 'address2': '', 'country': 'US', 'city': 'Lake Michael', 'state': 'ND', 'zipcode': '58393', 'default': True}]",35,M,waters_juices_other
1692,user1692,brandi.randolph@example.com,Brandi,Randolph,"[{'first_name': 'Brandi', 'last_name': 'Randolph', 'address1': '90338 Jennifer Common Apt. 314', 'address2': '', 'country': 'US', 'city': 'Millerborough', 'state': 'TN', 'zipcode': '37822', 'default': True}]",35,F,spirits_beers_sparkling
1721,user1721,michelle.harris@example.com,Michelle,Harris,"[{'first_name': 'Michelle', 'last_name': 'Harris', 'address1': '80774 Julia Gardens Suite 506', 'address2': '', 'country': 'US', 'city': 'Robinsonhaven', 'state': 'ME', 'zipcode': '04211', 'default': True}]",35,F,juices_waters_sparkling
1729,user1729,caleb.young@example.com,Caleb,Young,"[{'first_name': 'Caleb', 'last_name': 'Young', 'address1': '9643 Fowler Avenue', 'address2': '', 'country': 'US', 'city': 'Lake Jerry', 'state': 'ND', 'zipcode': '58386', 'default': True}]",35,M,other_waters_sparkling
1731,user1731,amber.hunt@example.com,Amber,Hunt,"[{'first_name': 'Amber', 'last_name': 'Hunt', 'address1': '9363 Hart Fort', 'address2': '', 'country': 'US', 'city': 'Port Codybury', 'state': 'MO', 'zipcode': '64495', 'default': True}]",35,F,juices_waters_sparkling
1816,user1816,mary.torres@example.com,Mary,Torres,"[{'first_name': 'Mary', 'last_name': 'Torres', 'address1': '575 Ortega Ridge Suite 728', 'address2': '', 'country': 'US', 'city': 'Port Stephanieberg', 'state': 'NH', 'zipcode': '03130', 'default': True}]",35,F,spirits_beers_sparkling
1892,user1892,krista.jones@example.com,Krista,Jones,"[{'first_name': 'Krista', 'last_name': 'Jones', 'address1': '891 Hampton Summit', 'address2': '', 'country': 'US', 'city': 'Davidchester', 'state': 'NE', 'zipcode': '68024', 'default': True}]",35,F,other_waters_sparkling
1899,user1899,ryan.knox@example.com,Ryan,Knox,"[{'first_name': 'Ryan', 'last_name': 'Knox', 'address1': '051 Kevin Common Apt. 369', 'address2': '', 'country': 'US', 'city': 'West Derekburgh', 'state': 'MI', 'zipcode': '48345', 'default': True}]",35,M,waters_juices_other
1924,user1924,jessica.adams@example.com,Jessica,Adams,"[{'first_name': 'Jessica', 'last_name': 'Adams', 'address1': '34394 Thomas Views Suite 651', 'address2': '', 'country': 'US', 'city': 'Lake Bridget', 'state': 'OH', 'zipcode': '43448', 'default': True}]",35,F,other_waters_sparkling
1981,user1981,daniel.watkins@example.com,Daniel,Watkins,"[{'first_name': 'Daniel', 'last_name': 'Watkins', 'address1': '1753 Jeffrey Loaf', 'address2': '', 'country': 'US', 'city': 'North Zoeborough', 'state': 'WA', 'zipcode': '98667', 'default': True}]",35,M,other_waters_sparkling
1996,user1996,jasmine.waters@example.com,Jasmine,Waters,"[{'first_name': 'Jasmine', 'last_name': 'Waters', 'address1': '457 Shawn Union Apt. 381', 'address2': '', 'country': 'US', 'city': 'Port Johnborough', 'state': 'WA', 'zipcode': '98619', 'default': True}]",35,F,other_waters_sparkling
2079,user2079,michael.houston@example.com,Michael,Houston,"[{'first_name': 'Michael', 'last_name': 'Houston', 'address1': '3849 Frank Forges', 'address2': '', 'country': 'US', 'city': 'Alejandrochester', 'state': 'CA', 'zipcode': '95361', 'default': True}]",35,M,other_waters_sparkling
2081,user2081,latasha.goodwin@example.com,Latasha,Goodwin,"[{'first_name': 'Latasha', 'last_name': 'Goodwin', 'address1': '8209 Brown Fields Apt. 919', 'address2': '', 'country': 'US', 'city': 'North Kristin', 'state': 'VA', 'zipcode': '20040', 'default': True}]",35,F,spirits_beers_sparkling
2126,user2126,lee.potter@example.com,Lee,Potter,"[{'first_name': 'Lee', 'last_name': 'Potter', 'address1': '43488 Emma Shoals', 'address2': '', 'country': 'US', 'city': 'West Joshua', 'state': 'MT', 'zipcode': '59825', 'default': True}]",35,M,other_waters_sparkling
2129,user2129,michael.arroyo@example.com,Michael,Arroyo,"[{'first_name': 'Michael', 'last_name': 'Arroyo', 'address1': '785 Jeffrey Shore Apt. 150', 'address2': '', 'country': 'US', 'city': 'North Sabrinafort', 'state': 'VT', 'zipcode': '05189', 'default': True}]",35,M,isotonic_waters_other
2151,user2151,lisa.bailey@example.com,Lisa,Bailey,"[{'first_name': 'Lisa', 'last_name': 'Bailey', 'address1': '81325 Angel Forks', 'address2': '', 'country': 'US', 'city': 'Rhodesville', 'state': 'AL', 'zipcode': '36327', 'default': True}]",35,F,other_waters_sparkling
2166,user2166,brian.drake@example.com,Brian,Drake,"[{'first_name': 'Brian', 'last_name': 'Drake', 'address1': '762 Mary Corners', 'address2': '', 'country': 'US', 'city': 'New Jessicamouth', 'state': 'IL', 'zipcode': '62079', 'default': True}]",35,M,isotonic_waters_other
2238,user2238,samantha.anderson@example.com,Samantha,Anderson,"[{'first_name': 'Samantha', 'last_name': 'Anderson', 'address1': '641 Thomas Extensions Suite 066', 'address2': '', 'country': 'US', 'city': 'Beanfort', 'state': 'MA', 'zipcode': '01594', 'default': True}]",35,F,waters_juices_other
2240,user2240,michelle.wong@example.com,Michelle,Wong,"[{'first_name': 'Michelle', 'last_name': 'Wong', 'address1': '2687 Schmidt Inlet Apt. 791', 'address2': '', 'country': 'US', 'city': 'Buchananview', 'state': 'WI', 'zipcode': '53507', 'default': True}]",35,F,energy_isotonic_beers
2277,user2277,ethan.armstrong@example.com,Ethan,Armstrong,"[{'first_name': 'Ethan', 'last_name': 'Armstrong', 'address1': '629 Sampson Crossing Suite 810', 'address2': '', 'country': 'US', 'city': 'Benjaminview', 'state': 'CA', 'zipcode': '95111', 'default': True}]",35,M,sparkling_waters_other
2317,user2317,gabrielle.cunningham@example.com,Gabrielle,Cunningham,"[{'first_name': 'Gabrielle', 'last_name': 'Cunningham', 'address1': '765 Scott Prairie', 'address2': '', 'country': 'US', 'city': 'New Jamie', 'state': 'MA', 'zipcode': '02348', 'default': True}]",35,F,other_waters_sparkling
